Timestamp,Instance,Ram size,Cpu size,Storage,Db size,Rows count,Avg Obj size,First stage count,Avg response time,Docs / ms,allowDiskUse,Cpu user,Cpu nice,Cpu system,Cpu iowait,Mem free,Mem used,Mem usage,other response times,,,,
1549004599907,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,325060,11810.6,28,FALSE,34.224,0,3.54,5.016,168207.4,7902888.6,97.916,36413,6955,5798,5267,4620
1549004933686,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,488352,11473.4,43,FALSE,42.93,0,3.678,0.144,158372.6,7912723.4,98.038,26105,8310,8150,7428,7374
1549005158629,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,650694,11115.8,59,FALSE,49.196,0,4.512,0.056,147776.4,7923319.6,98.17,14509,10099,11274,9604,10093
1549005392433,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,812862,13115.6,62,FALSE,46.474,0,4.16,0.03,133143,7937953,98.35,13305,12750,13613,13480,12430
1549005648275,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,976084,15748,62,FALSE,50.352,0,4.036,0.354,146099,7924997,98.188,15283,17184,16338,15092,14843
1549005967450,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,1138523,18252,62,FALSE,47.89,0,3.902,0.008,156099.4,7914996.6,98.066,18535,19011,19015,17379,17320
1549006328844,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,1300988,21503.8,61,FALSE,47.192,0,4.07,0.024,164512.6,7906583.4,97.962,20674,19551,25741,22079,19474
1549006711916,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,1464116,22689.2,65,FALSE,50.82,0,4.914,0.05,174884.4,7896211.6,97.832,22312,22083,24301,22796,21954
1549007148221,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,1626894,25682.4,63,FALSE,47.452,0,3.94,0.076,175437,7895659,97.826,25385,24844,29169,24357,24657
1549007636848,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,1789333,28526.2,63,FALSE,46.93,0,3.642,0.04,181458.2,7889637.8,97.752,27698,27594,33265,26704,27370
1549008147937,t3.large,8,2,nvme1n1p1,9707333154,1980001,4902,1952411,29842.6,65,FALSE,50.402,0,3.974,0.05,180044.2,7891051.8,97.77,30129,30427,30190,29428,29039
1549002575238,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,5310,286,19,FALSE,2.642,0,0.518,9.374,146622.4,3898421.6,96.374,1284,36,36,37,37
1549002585369,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,10741,286,38,FALSE,6.792,0,0.708,8.648,147608.8,3897435.2,96.352,1146,80,67,68,69
1549002600863,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,26944,841.8,32,FALSE,9.614,0,0.408,8.26,137854.4,3907189.6,96.592,3380,208,209,208,204
1549002672953,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,54200,1617.2,34,FALSE,19.506,0,0.822,7.124,112667.4,3932376.6,97.216,5953,517,534,546,536
1549002747582,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,81358,2452.2,33,FALSE,35.522,0,2.154,4.088,221103.8,3823940.2,94.534,6478,1399,1502,1453,1429
1549002938324,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,135575,5437,25,FALSE,43.698,0,2.282,0,181302.8,3863741.2,95.516,15832,2882,2758,2836,2877
1549003055326,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,162388,4690,35,FALSE,42.592,0,2.97,0.002,138305.4,3906738.6,96.582,9369,3489,3471,3553,3568
1549003560131,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,324969,13443.8,24,FALSE,32.47,0,2.206,0.036,138870,3906174,96.568,37325,7991,7378,7228,7297
1549003970227,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,488147,16845,29,FALSE,38.848,0,2.652,0.67,117392.2,3927651.8,97.1,29757,21784,10856,11002,10826
1549004376687,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,651359,20393,32,FALSE,38.114,0,2.858,1.76,119539.6,3925504.4,97.046,26047,29978,16625,14655,14660
1549004880445,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,813804,40362.2,20,FALSE,24.254,0,2.3,15.026,134047.6,3910996.4,96.686,23239,52305,25146,48030,53091
1549005540713,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,975539,61673.8,16,FALSE,20.206,0,2.09,20.69,122572.2,3922471.8,96.968,24465,24732,65212,98645,95315
1549007257610,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,1138189,95754.8,12,FALSE,10.114,0,1.642,28.18,129053.2,3915990.8,96.806,106185,101104,84291,89745,97449
1549008867373,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,1301021,90545.4,14,FALSE,12.872,0,1.942,25.93,142673.6,3902370.4,96.47,98896,92051,82420,87715,91645
1549010351256,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,1464127,76255.2,19,FALSE,18.87,0,2.184,18.334,125815.8,3919228.2,96.89,93028,89629,71708,72166,54745
1549011896387,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,1627450,78763.4,21,FALSE,19.68,0,1.914,16.424,123120.8,3921923.2,96.956,94172,83984,83980,86237,45444
1549012744421,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,1790183,51490.4,35,FALSE,31.648,0,2.526,8.48,122389.6,3922654.4,96.974,47040,64105,48115,52415,45777
1549013543902,t2.medium,4,2,ebs-gp2-300-iops,9707228027,1980001,4902,1952325,44840,44,FALSE,41.474,0,2.698,2.24,114397.8,3930646.2,97.172,48389,45532,43334,43622,43323
1549048856516,t3.large,8,2,nvme1n1p1,53547391939,19980001,2680,0,2.4,0,FALSE,0.6,0,0.3,0,141071.2,7930024.8,98.25,3,2,2,1,4
1549048866667,t3.large,8,2,nvme1n1p1,53547391939,19980001,2680,0,2.8,0,FALSE,0.2,0,0.2,0,141178.4,7929917.6,98.25,2,3,3,2,4
1549048876823,t3.large,8,2,nvme1n1p1,53547391939,19980001,2680,0,2.6,0,FALSE,0.2,0,0.3,0,141248,7929848,98.248,3,2,2,3,3
1549049841061,t3.large,8,2,nvme1n1p1,53547391939,19980001,2680,220914,25466.4,9,FALSE,19.31,0,1.794,11.85,140785.8,7930310.2,98.256,79655,28553,9241,5524,4359
1549051158458,t3.large,8,2,nvme1n1p1,53547391939,19980001,2680,494396,55784.6,9,FALSE,21.896,0,1.892,11.726,161383.8,7909712.2,98,87003,97871,42479,40962,10608
1549054135816,t3.large,8,2,nvme1n1p1,53547391939,19980001,2680,1040855,198747.4,5,FALSE,16.064,0,1.994,27.276,195102.4,7875993.6,97.582,156712,196879,216379,216009,207758
1549059125845,t3.large,8,2,nvme1n1p1,53547391939,19980001,2680,1312476,285215.4,5,FALSE,11.084,0,2.206,29.334,192069.4,7879026.6,97.62,299222,284866,289453,277391,275145
1549048421664,t2.medium,4,2,ebs-gp2-300-iops,44666487633,19980001,2235,36261,4583.8,8,FALSE,29.376,0,2.076,9.416,196198.6,3848845.4,95.15,19737,815,968,679,720
1549048665329,t2.medium,4,2,ebs-gp2-300-iops,44666487633,19980001,2235,90733,6413.4,14,FALSE,36.064,0,3.082,5.052,168525,3876519,95.834,20903,3693,2632,2450,2389
1549049638771,t2.medium,4,2,ebs-gp2-300-iops,44666487633,19980001,2235,254676,54383.8,5,FALSE,14.322,0,1.164,24.584,145166.4,3899877.6,96.412,63199,54803,45841,41637,66439
1549052507353,t2.medium,4,2,ebs-gp2-300-iops,44666487633,19980001,2235,527184,168842.2,3,FALSE,3.708,0,0.69,35.476,138977.4,3906066.6,96.564,167985,156313,169577,183044,167292
1549056866721,t2.medium,4,2,ebs-gp2-300-iops,44666487633,19980001,2235,800303,254337.6,3,FALSE,2.05,0,0.368,37.616,129527.2,3915516.8,96.8,258649,245092,251419,259410,257118
1549096124791,m5.xlarge,16,4,gp2-600iops,97855377654,19960001,4902,28365,1767,16,TRUE,3.46,0,0.256,4.474,189637.2,15768074.8,98.812,8085,185,191,188,186
1549096252226,m5.xlarge,16,4,gp2-600iops,97855377654,19960001,4902,82886,2879.6,29,TRUE,12.92,0,0.81,3.768,170510,15787202,98.932,11319,924,777,698,680
1549096608817,m5.xlarge,16,4,gp2-600iops,97855377654,19960001,4902,246396,8804.4,28,TRUE,18.96,0,1.652,2.192,168308.2,15789403.8,98.944,31318,3748,3110,2940,2906
1549097338219,m5.xlarge,16,4,gp2-600iops,97855377654,19960001,4902,520018,18699,28,TRUE,18.248,0,1.432,1.186,160211.2,15797500.8,98.994,62268,9163,8395,6798,6871
1549098135774,m5.xlarge,16,4,gp2-600iops,97855377654,19960001,4902,793663,22217.2,36,TRUE,23.096,0,1.964,0,161425.8,15796286.2,98.988,67203,11057,11071,10879,10876
1549099840158,m5.xlarge,16,4,gp2-600iops,97855377654,19960001,4902,1340200,43960.4,30,TRUE,22.268,0,1.89,0.004,192042.8,15765669.2,98.794,143857,19117,18673,19140,19015
1549100851206,m5.xlarge,16,4,gp2-600iops,97855377654,19960001,4902,1612649,34030.4,47,TRUE,22.774,0,2.018,0.002,177329.8,15780382.2,98.89,80432,23093,22115,22171,22341
1549311234610,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,5356,32.4,165,TRUE,0.7,0,0,0,2069532,13888144,87.03,33,32,31,33,33
1549311244730,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,10772,58.8,183,TRUE,2.106,0,0.1,0,2083001.6,13874674.4,86.946,60,58,59,58,59
1549311254845,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,26801,132,203,TRUE,3.398,0,0.1,0,2103017.6,13854658.4,86.82,137,131,132,130,130
1549311264969,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,53559,257.2,208,TRUE,6.49,0,0.05,0,2102920,13854756,86.822,262,257,256,255,256
1549311275102,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,80390,378.8,212,TRUE,9.39,0,0.15,0,2102640,13855036,86.824,379,379,377,374,385
1549311285258,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,133885,635,211,TRUE,15.824,0,0,0,2102653.6,13855022.4,86.82,629,627,648,640,631
1549311295416,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,160555,742.8,216,TRUE,18.592,0,0.15,0,2102160.8,13855515.2,86.828,750,749,747,737,731
1549311307645,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,321802,1501.2,214,TRUE,23.89,0,0.074,0,2102894.4,13854781.6,86.82,1486,1482,1473,1536,1529
1549311326027,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,482987,2157.6,224,TRUE,25.03,0,0.024,0,2102653.6,13855022.4,86.82,2128,2180,2151,2162,2167
1549311353282,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,644976,2931,220,TRUE,24.544,0,0,0,2101339.2,13856336.8,86.83,2948,2933,2904,2958,2912
1549311389303,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,806333,3648,221,TRUE,23.28,0,0.024,0.012,2099256,13858420,86.844,3665,3572,3651,3642,3710
1549311428156,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,967246,4464.8,217,TRUE,24.444,0,0.072,0,2096924.8,13860751.2,86.858,4439,4502,4421,4456,4506
1549311473835,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,1128314,5212.6,216,TRUE,25.056,0,0.01,0,2094804.8,13862871.2,86.874,5218,5153,5174,5252,5266
1549311612517,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,1288885,6088.6,212,TRUE,17.12,0,0.106,0,2093239.6,13864436.4,86.882,6141,6086,6153,6164,5899
1549311773419,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,1448869,6703,216,TRUE,16.952,0,0.054,0.004,2090918.4,13866757.6,86.896,6644,6592,6669,6563,7047
1549311958979,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,1610379,7575.6,213,TRUE,16.052,0,0.008,0.002,2088622.2,13869053.8,86.912,7556,7447,7397,7567,7911
1549312107947,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,1772201,8269.2,214,TRUE,18.454,0,0.028,0.006,2086373.2,13871302.8,86.926,8293,8281,8329,8103,8340
1549312267668,m5.xlarge,16,4,gp2-600iops,2639182607,1960001,1346,1933260,8955.2,216,TRUE,19.518,0,0.024,0.002,2084206.4,13873469.6,86.94,8999,8938,8956,8868,9015
1549312849710,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,5140,43,120,TRUE,1.252,0,0.1,0,2075972,13881704,86.99,84,33,32,33,33
1549312859824,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,10447,68,154,TRUE,2.75,0,0.2,0,2090556,13867120,86.9,104,59,58,59,60
1549312869947,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,26629,165.6,161,TRUE,4.002,0,0.15,0,2111263.2,13846412.8,86.77,252,154,141,142,139
1549312880070,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,53625,310.2,173,TRUE,8.076,0,0.15,0,2111484.8,13846191.2,86.77,458,282,282,262,267
1549312890202,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,80359,443.2,181,TRUE,11.316,0,0.25,0,2112306.4,13845369.6,86.762,568,462,397,387,402
1549312900357,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,133882,774.6,173,TRUE,19.458,0,0.5,0,2099431.2,13858244.8,86.844,988,813,723,675,674
1549312910515,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,160790,963.2,167,TRUE,24.098,0,0.45,0,2101492,13856184,86.83,1018,996,988,908,906
1549312937354,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,321922,2657.4,121,TRUE,23.824,0,1.27,0,2105472,13852204,86.808,2632,2885,2767,2573,2430
1549312973677,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,483508,4263,113,TRUE,27.096,0,1.698,0,2116582.4,13841093.6,86.738,4049,4385,4404,4292,4185
1549313111308,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,644619,5844.2,110,TRUE,17.618,0,1.288,0.002,2131693.4,13825982.6,86.642,5731,5884,5889,5990,5727
1549313273540,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,805629,7347.4,110,TRUE,18.316,0,1.184,0,2143771.4,13813904.6,86.566,7310,7471,7343,7376,7237
1549313432780,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,967239,8859.6,109,TRUE,20.8,0,1.388,0,2167558.8,13790117.2,86.414,8830,8778,8883,8875,8932
1549313603601,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,1128358,10311.4,109,TRUE,22.444,0,1.56,0.006,2158205.8,13799470.2,86.476,10344,10361,10353,10324,10175
1549313795819,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,1289466,11740.4,110,TRUE,22.524,0,1.648,0,2246990.4,13710685.6,85.918,11689,11752,11638,11891,11732
1549314029585,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,1450532,13257,109,TRUE,20.856,0,1.302,0,2286659,13671017,85.672,13185,13244,13213,13195,13448
1549314285101,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,1611052,14675.8,110,TRUE,21.914,0,1.342,0,2361533.6,13596142.4,85.202,14884,14531,14669,14544,14751
1549314551836,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,1772391,16126.4,110,TRUE,22.64,0,1.432,0.004,2383812,13573864,85.064,16043,16242,16103,16079,16165
1549314860088,m5.xlarge,16,4,gp2-600iops,9609196771,1960001,4902,1932955,17516.2,110,TRUE,21.298,0,1.516,0,2381878,13575798,85.076,17504,17515,17557,17465,17540
1549366657455,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,1708,219.6,8,TRUE,0.65,0,0.25,4.588,15123164,834456,5.23,1050,12,12,12,12
1549366669568,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,7018,433.8,16,TRUE,1.6,0,0.35,4.5,14945029.6,1012590.4,6.346,2031,34,35,34,35
1549366741465,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,23139,1238.4,19,TRUE,1.774,0,0.468,4.428,14485745.8,1471874.2,9.224,5808,95,95,97,97
1549366857238,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,49891,2091.2,24,TRUE,3.672,0,0.416,4.09,13734881.4,2222738.6,13.93,9674,202,195,193,192
1549366951143,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,76654,1801.4,43,TRUE,5.794,0,0.216,3.71,12997478.2,2960141.8,18.55,7799,302,305,308,293
1549367078181,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,130845,2589.6,51,TRUE,9.354,0,0.166,3.25,11892555.6,4065064.4,25.476,10915,500,515,533,485
1549367096252,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,158107,1268.4,125,TRUE,12.336,0,0.25,2.294,11272320.8,4685299.2,29.36,3935,596,600,610,601
1549367190480,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,319549,2579.8,124,TRUE,18.264,0,0.216,1.804,10050795.6,5906824.4,37.016,8031,1274,1191,1183,1220
1549367209124,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,480737,1941.8,248,TRUE,23.332,0,0.024,0,9426698.4,6530921.6,40.926,2405,1795,1797,1916,1796
1549367231992,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,641532,2499,257,TRUE,23.272,0,0.016,0,9290280,6667340,41.782,2559,2390,2440,2605,2501
1549367259580,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,802775,3159.8,254,TRUE,25.09,0,0.082,0,9241820.8,6715799.2,42.086,3247,3253,3124,3064,3111
1549367295778,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,963690,3805.4,253,TRUE,24.122,0,0.048,0,9219435.2,6738184.8,42.226,3808,3942,3736,3825,3716
1549367332651,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,1124927,4336,259,TRUE,25.07,0,0.06,0.012,9203845.6,6753774.4,42.324,4389,4276,4310,4304,4401
1549367378151,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,1285482,4995.4,257,TRUE,24.952,0,0.06,0.01,9192022.4,6765597.6,42.4,4996,5087,4985,4953,4956
1549367469718,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,1446843,5557.8,260,TRUE,20.948,0,0.096,0.006,9180029.2,6777590.8,42.472,5547,5578,5487,5395,5782
1549367609278,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,1607464,6258,257,TRUE,17.096,0,0.024,0,9168924,6788696,42.542,6414,6122,6363,6175,6216
1549367770466,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,1768739,6817,259,TRUE,16.994,0,0.082,0,9156476.6,6801143.4,42.622,6889,6806,6848,6711,6831
1549367918780,m5.xlarge,16,4,gp2-600iops,4381678383,1960001,2235,1929281,7536.2,256,TRUE,17.296,0,0.044,0,9144383.2,6813236.8,42.696,7609,7503,7504,7684,7381
1549883201777,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,5357,30.8,174,TRUE,0.8,0,0.1,0,11562924,4394696,27.54,31,30,30,31,32
1549883211888,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,10751,57.6,187,TRUE,2.104,0,0,0,11576388.8,4381231.2,27.456,56,57,57,58,60
1549883222003,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,26822,127.8,210,TRUE,3.106,0,0.05,0,11596467.2,4361152.8,27.33,135,124,128,126,126
1549883232127,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,53714,242.6,221,TRUE,5.954,0,0,0,11596590.4,4361029.6,27.328,237,249,243,247,237
1549883242257,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,80509,341.2,236,TRUE,8.5,0,0.05,0,11596972,4360648,27.328,339,339,335,344,349
1549883252406,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,134361,572,235,TRUE,14.284,0,0.1,0,11596804.8,4360815.2,27.33,558,590,577,564,571
1549883262559,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,161255,674.6,239,TRUE,16.882,0,0,0,11597072.8,4360547.2,27.324,679,664,671,674,685
1549883272782,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,322085,1382.4,233,TRUE,25.012,0,0.05,0,11597140.8,4360479.2,27.324,1338,1336,1432,1398,1408
1549883291046,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,482530,1985,243,TRUE,24.718,0,0,0,11596496,4361124,27.33,2004,1914,1981,1976,2050
1549883317927,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,642396,2610.6,246,TRUE,22.468,0,0,0,11596196.8,4361423.2,27.33,2580,2557,2682,2553,2681
1549883345465,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,803938,3282.4,245,TRUE,25.048,0,0,0.016,11594664,4362956,27.34,3182,3234,3295,3448,3253
1549883382039,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,965288,4055.8,238,TRUE,24.836,0,0.012,0,11592891.2,4364728.8,27.352,4170,4258,3990,3893,3968
1549883427143,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,1127458,4784.2,236,TRUE,24.284,0,0.05,0,11590484,4367136,27.368,4649,4577,4949,4888,4858
1549883518351,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,1289484,5334.6,242,TRUE,21.054,0,0.012,0.002,11587935.8,4369684.2,27.384,5539,5570,5173,5164,5227
1549883656947,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,1450485,5993,242,TRUE,17.006,0,0.006,0,11585242.4,4372377.6,27.4,6008,6149,6173,5755,5880
1549883817220,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,1610834,6564.8,245,TRUE,16.902,0,0.056,0.004,11582954,4374666,27.414,6544,6450,6556,6687,6587
1549883979861,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,1771964,7314.6,242,TRUE,17.118,0,0.004,0.004,11580005.8,4377614.2,27.434,7378,7325,7473,7249,7148
1549884128653,m5.xlarge,16,4,gp2-600iops,896715246,1960001,457,1932962,8340.6,232,TRUE,18.888,0,0.012,0.006,11578117,4379503,27.444,8061,7876,8477,8597,8692
1549897874633,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,5470,107.6,51,TRUE,0.204,0,0.202,0,344321.6,3700718.4,91.488,95,85,113,125,120
1549897884784,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,10883,158.6,69,TRUE,0.1,0,0,0,344396,3700644,91.486,166,154,154,155,164
1549897894939,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,27332,372.6,73,TRUE,1.5,0,0.3,0,364156.8,3680883.2,90.998,376,370,371,374,372
1549897905115,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,54684,773.2,71,TRUE,0.1,0,0.1,0,377336.8,3667703.2,90.67,780,773,776,774,763
1549897915312,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,81740,1197.6,68,TRUE,0.2,0,0.1,0,377103.2,3667936.8,90.676,1237,1184,1191,1178,1198
1549897933583,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,135718,2037.8,67,TRUE,0.15,0,0,0,377466.4,3667573.6,90.668,2026,2017,2062,2006,2078
1549897960393,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,163074,2520.6,65,TRUE,0.134,0,0.068,0.034,377160.8,3667879.2,90.676,2512,2515,2525,2536,2515
1549898134261,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,325366,7204.6,45,TRUE,0.044,0,0.132,0.002,378407.8,3666632.2,90.644,6702,6426,6717,9440,6738
1549898389443,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,488334,14623,33,TRUE,0.034,0,0.01,0.008,381112.6,3663927.4,90.58,14549,14577,14569,14372,15048
1549898772519,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,650875,21933.8,30,TRUE,0.062,0,0.012,0.006,383113.2,3661926.8,90.528,22297,19997,23071,22722,21582
1549899325385,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,813976,32135.8,25,TRUE,0.16,0,0.02,0.002,383290.2,3661749.8,90.524,31921,32780,33801,30692,31485
1549900039585,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,976784,41210.8,24,TRUE,0.052,0,0.018,0.002,383399,3661641,90.522,41714,39861,42720,41693,40066
1549900892198,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,1139884,51218,22,TRUE,0.056,0,0.014,0.006,384244.4,3660795.6,90.502,50021,49959,49642,52350,54118
1549901925946,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,1302131,60329.6,22,TRUE,0.042,0,0.012,0.006,385856.8,3659183.2,90.462,61020,60214,59765,61036,59613
1549903139454,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,1464921,71575.2,20,TRUE,0.048,0,0.008,0.006,392074.6,3652965.4,90.308,70738,71673,71371,72736,71358
1549904502020,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,1627744,80939,20,TRUE,0.05,0,0.018,0.006,399511.8,3645528.2,90.124,79561,81940,82469,80348,80377
1549906064690,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,1789951,93665.6,19,TRUE,0.052,0,0.014,0.008,359644,3685396,91.108,89631,94170,93566,95512,95449
1549907800295,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,1952257,101540.6,19,TRUE,0.058,0,0.01,0.008,369689.8,3675350.2,90.86,102381,101199,99129,103013,101981
1549913480290,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,26352,357.6,74,TRUE,0.1,0,0.1,0,547179.2,3497860.8,86.472,362,359,354,356,357
1549913515252,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,53690,759.6,71,TRUE,0.402,0,0.2,0,548828,3496212,86.43,747,760,754,749,788
1549913546764,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,80759,1187.2,68,TRUE,0.1,0,0,0,552744,3492296,86.336,1187,1210,1180,1186,1173
1549913605994,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,134745,2021.2,67,TRUE,0.1,0,0,0,553109.6,3491930.4,86.326,2035,2043,2027,1998,2003
1549913643850,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,162065,2491.4,65,TRUE,0.334,0,0.05,0.1,553360.8,3491679.2,86.32,2569,2437,2450,2479,2522
1549913856411,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,324478,6006.2,54,TRUE,14.432,0,0.758,0.26,222435,3822605,94.5,7547,5665,5681,5647,5491
1549914117115,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,487351,14141.6,34,TRUE,0.072,0,0.01,0.002,174203.4,3870836.6,95.694,14283,13845,14671,16204,11705
1549914539971,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,649881,23680.4,27,TRUE,0.07,0,0.008,0.008,195847.2,3849192.8,95.16,25999,24587,22192,21668,23956
1549915095849,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,813034,32074.4,25,TRUE,0.048,0,0.012,0.008,211836.8,3833203.2,94.764,33053,31499,34112,31189,30519
